"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x836653724743385088","x1281053675113385985",2020-07-09 02:32:51,"ProsccoSocialst","@akbarjenkins @JohannaMellis My advisor described someone as a Southerner like me, and I'm like 8 years of being called a Yankee and NOW I'm a Southerner!","Twitter for Android",125,"x1281012838329389057","x21364868","akbarjenkins",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x21364868 x3381132963","akbarjenkins JohannaMellis","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1281053675113385985","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1280705877343862784",2020-07-08 03:30:50,"ProsccoSocialst","@MattBruenig You love just leaning into your bad takes, don't you?","Twitter Web App",53,"x1280695631485509632","x327337127","MattBruenig",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x327337127","MattBruenig","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1280705877343862784","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1280703576323620867",2020-07-08 03:21:41,"ProsccoSocialst","@kevinbaker I think maybe Twitter's just not his medium?","Twitter Web App",44,"x1280699479713349633","x14095344","kevinbaker",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x14095344","kevinbaker","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1280703576323620867","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1280352170693611520",2020-07-07 04:05:19,"ProsccoSocialst","@MosesNYC @poewing @samraskinz I lived in Prospect Heights for years and commuted by bike, and I'm not saying it's good, but it's not bad compared either to other parts of NYC or pretty much anywhere else in this country","Twitter Web App",189,"x1280276786878779395","x298616909","MosesNYC",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"x298616909 x18342195 x363933067","MosesNYC poewing samraskinz","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1280352170693611520","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1280350549259497479",2020-07-07 03:58:53,"ProsccoSocialst","@MosesNYC The answers are Trump Tower, the neighborhood around Trump Tower, and Park Slope","Twitter Web App",80,"x1280349806158888960","x836653724743385088","ProsccoSocialst",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x298616909","MosesNYC","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1280350549259497479","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1280349806158888960",2020-07-07 03:55:56,"ProsccoSocialst","@MosesNYC You're both wrong","Twitter Web App",17,"x1279962091894513668","x298616909","MosesNYC",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x298616909","MosesNYC","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1280349806158888960","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1280333122085818369",2020-07-07 02:49:38,"ProsccoSocialst","@PeteButtigieg Go away!","Twitter Web App",8,"x1280280939097194496","x226222147","PeteButtigieg",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x226222147","PeteButtigieg","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1280333122085818369","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1280332292855119873",2020-07-07 02:46:20,"ProsccoSocialst","@UrsulaLawrence Which is something you can say in 2020","Twitter Web App",38,"x1280323643424243714","x96839291","UrsulaLawrence",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x96839291","UrsulaLawrence","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1280332292855119873","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1280330127390527488",2020-07-07 02:37:44,"ProsccoSocialst","@kevinbaker And that was my only undergrad B. Junior and senior year I had a 4.0 GPA, but it's just learning how to play the game, not intelligence and certainly not creativity","Twitter Web App",164,"x1280328773402087426","x836653724743385088","ProsccoSocialst",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x14095344","kevinbaker","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1280330127390527488","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1280328773402087426",2020-07-07 02:32:21,"ProsccoSocialst","@kevinbaker I failed at becoming an academic, but my lowest grade as an undergraduate was a B+","Twitter Web App",82,"x1280306821790609408","x14095344","kevinbaker",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x14095344","kevinbaker","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1280328773402087426","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1280327873950363648",2020-07-07 02:28:47,"ProsccoSocialst","@Jenrrain TBF cockroaches were pretty ubiquitous in NYC","Twitter Web App",45,"x1280313914027397126","x902072467","Jenrrain",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x902072467","Jenrrain","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1280327873950363648","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1280298431597219841",2020-07-07 00:31:47,"ProsccoSocialst","@TCTMD_Caitlin @akbarjenkins Little Jimmy!","Twitter Web App",13,"x1280285368521232387","x2548582874","TCTMD_Caitlin",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x2548582874 x21364868","TCTMD_Caitlin akbarjenkins","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1280298431597219841","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1280248981789061121",2020-07-06 21:15:17,"ProsccoSocialst","The ubiquity of science denial in our country is absolutely abhorrent.

Let's clarify some things, okay?

- Climate change is real &amp; man-made

- Gender &amp; sex aren't binary

- Masks are essential to preventing the spread of COVID-19

Facts &gt; Feelings ¯\_(ツ)_/¯","Twitter Web App",140,,,,FALSE,TRUE,0,42,,,,,,,,,,,,,,,,"x833866550906068992","JabariBrisport","en",,,,,,,,,,,,,,,,"x1280244378242596865","The ubiquity of science denial in our country is absolutely abhorrent.

Let's clarify some things, okay?

- Climate change is real &amp; man-made

- Gender &amp; sex aren't binary

- Masks are essential to preventing the spread of COVID-19

Facts &gt; Feelings ¯\_(ツ)_/¯",2020-07-06 20:57:00,"TweetDeck",197,42,"x833866550906068992","JabariBrisport","Jabari Brisport🌹",19691,2429,4460,"Brooklyn, NY","DSA activist, public school teacher, and current candidate for New York State Senate District 25. Some tweets my own, some tweets my team.

#TrySocialism",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1280248981789061121","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1280248072510062607",2020-07-06 21:11:41,"ProsccoSocialst","@AnandWrites Because internet","Twitter Web App",16,"x1280240577460781056","x24889586","AnandWrites",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x24889586","AnandWrites","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1280248072510062607","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1280227031523958785",2020-07-06 19:48:04,"ProsccoSocialst","embiggening","Twitter Web App",31,,,,FALSE,TRUE,0,196,,,,,,,,,,,,,,,,"x838207103852396544","NYT_first_said","en",,,,,,,,,,,,,,,,"x1280205044164550657","embiggening",2020-07-06 18:20:42,"nyt-newwords",1174,196,"x838207103852396544","NYT_first_said","New New York Times",107019,12,15019,"","Tweets words when they appear in the New York Times for the first time. 🗞️ 

Questions / Concerns: @maxbittker",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1280227031523958785","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1280226696919224325",2020-07-06 19:46:44,"ProsccoSocialst","@JoelBordeaux Makes sense. I'll allow it","Twitter Web App",26,"x1280214200653164545","x1937821628","JoelBordeaux",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1937821628","JoelBordeaux","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1280226696919224325","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1280183144944226305",2020-07-06 16:53:41,"ProsccoSocialst","@JoelBordeaux But where do you use Tabasco that doesn't already have Tabasco on hand?","Twitter Web App",71,"x1280131137659121664","x1937821628","JoelBordeaux",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1937821628","JoelBordeaux","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1280183144944226305","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1280124588710559745",2020-07-06 13:01:00,"ProsccoSocialst","@JoelBordeaux If you're going to carry hot sauce shouldn't it be a brand that's not already available everywhere?","Twitter Web App",99,"x1280105002921594881","x1937821628","JoelBordeaux",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1937821628","JoelBordeaux","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1280124588710559745","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1280124313975296001",2020-07-06 12:59:54,"ProsccoSocialst","@akbarjenkins @kitchensisters @joshshepperd @WREK  has an excellent rock'n'roll research library podcast/radio show Lost in the Stacks @LibraryRadio, so they've had multiple episodes on exactly this","Twitter Web App",154,"x1280103949450776577","x21364868","akbarjenkins",FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"x21364868 x16459243 x4212430005 x13442652 x292556476","akbarjenkins kitchensisters joshshepperd WREK LibraryRadio","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1280124313975296001","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1280100217984032768",2020-07-06 11:24:09,"ProsccoSocialst","@akbarjenkins Could you imagine if Norwood were mayor now?","Twitter Web App",44,"x1280085349742542849","x21364868","akbarjenkins",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x21364868","akbarjenkins","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1280100217984032768","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1279473849118208001",2020-07-04 17:55:11,"ProsccoSocialst","The Six Grandfathers, as they were: https://t.co/y7uuIy9Zsk","Twitter Web App",72,,,,FALSE,TRUE,0,15129,,,,,,,,"http://pbs.twimg.com/media/EcBt7HhWkAEk6nt.jpg","https://t.co/y7uuIy9Zsk","https://twitter.com/jwomack/status/1279143169553293312/photo/1","photo","http://pbs.twimg.com/media/EcBt7HhWkAEk6nt.jpg","https://t.co/y7uuIy9Zsk","https://twitter.com/jwomack/status/1279143169553293312/photo/1",,"x17085007","jwomack","en",,,,,,,,,,,,,,,,"x1279143169553293312","The Six Grandfathers, as they were: https://t.co/y7uuIy9Zsk",2020-07-03 20:01:11,"Twitter Web App",57659,15129,"x17085007","jwomack","Jack Womack",5004,163,298725,"New York City","Papa, Husband, Author. No more, no less.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1279473849118208001","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1279472239931465734",2020-07-04 17:48:48,"ProsccoSocialst","😂 https://t.co/eATBzUUkCV","Twitter Web App",42,,,,FALSE,TRUE,0,8,,,,,,,,"http://pbs.twimg.com/media/EcFXCo5XkAMTZYO.png","https://t.co/eATBzUUkCV","https://twitter.com/sarahljaffe/status/1279399479817441285/photo/1","photo","http://pbs.twimg.com/media/EcFXCo5XkAMTZYO.png","https://t.co/eATBzUUkCV","https://twitter.com/sarahljaffe/status/1279399479817441285/photo/1",,"x15275677","sarahljaffe","und",,,,,,,,,,,,,,,,"x1279399479817441285","😂 https://t.co/eATBzUUkCV",2020-07-04 12:59:40,"Twitter Web App",41,8,"x15275677","sarahljaffe","Sarah Jaffe",62830,1429,81835,"Philly when not in London","Studying the apocalypse. Books, Necessary Trouble & Work Won't Love You Back (Jan '21) @BoldTypeBooks. Fellow @TypeMediaCenter. Labor journo before it was cool.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1279472239931465734","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
